year,country,category,category_percentage,item,value,ranking,url
2015,Austria,Legal gender recognition & bodily integrity ,0.72,No Gender Identity Disorder diagnosis/psychological opinion required,False,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Legal gender recognition & bodily integrity ,0.72,No compulsory medical intervention required,True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Legal gender recognition & bodily integrity ,0.72,No compulsory surgical intervention required,True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Legal gender recognition & bodily integrity ,0.72,No compulsory sterilisation required,True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Legal gender recognition & bodily integrity ,0.72,No compulsory divorce required,True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Legal gender recognition & bodily integrity ,0.72,Prohibition of medical intervention before child is able to informed consent (intersex),False,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,"Freedom of assembly, association & expression ",1.0,"Public events held, no state obstruction (last 3 years)",True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,"Freedom of assembly, association & expression ",1.0,"Associations operate, no state obstruction (last 3 years)",True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,"Freedom of assembly, association & expression ",1.0,No laws limiting expression (national/local),True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Asylum ,0.75,Law (sexual orientation),True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Asylum ,0.75,Policy/other positive measures (sexual orientation),False,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Asylum ,0.75,Law (gender identity),True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Austria,Asylum ,0.75,Policy/other positive measures (gender identity),True,14,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8621/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Constitution (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Employment (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Goods & services (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Other spheres of life (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Equality body mandate (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Equality action plan (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Constitution (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Employment (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Goods & services (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Other spheres of life (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Equality body mandate (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Equality action plan (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Law (gender expression),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Equality and non-discrimination ,0.0,Law and public policy (intersex),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Marriage equality,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Registered partnership (similar rights to marriage),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Registered partnership (limited rights),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Cohabitation,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,No constitutional limitation on marriage,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Joint adoption,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Second-parent adoption,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Automatic co-parent recognition,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Medically assisted insemination (couples),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Medically assisted insemination (singles),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Family ,0.04,Trans people can marry a person of the other gender,True,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Hate crime & hate speech ,0.0,Hate crime law (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Hate crime & hate speech ,0.0,Hate speech law (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Hate crime & hate speech ,0.0,Policy tackling hatred (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Hate crime & hate speech ,0.0,Hate crime law (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Hate crime & hate speech ,0.0,Hate speech law (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Hate crime & hate speech ,0.0,Policy tackling hatred (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Hate crime & hate speech ,0.0,Law (intersex),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,Existence of legal measures,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,Existence of administrative procedures,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,Name change,True,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,No Gender Identity Disorder diagnosis/psychological opinion required,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,No compulsory medical intervention required,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,No compulsory surgical intervention required,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,No compulsory sterilisation required,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,No compulsory divorce required,False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Legal gender recognition & bodily integrity ,0.08,Prohibition of medical intervention before child is able to informed consent (intersex),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,"Freedom of assembly, association & expression ",0.35,"Public events held, no state obstruction (last 3 years)",False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,"Freedom of assembly, association & expression ",0.35,"Associations operate, no state obstruction (last 3 years)",False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,"Freedom of assembly, association & expression ",0.35,No laws limiting expression (national/local),True,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Asylum ,0.0,Law (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Asylum ,0.0,Policy/other positive measures (sexual orientation),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Asylum ,0.0,Law (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Azerbaijan,Asylum ,0.0,Policy/other positive measures (gender identity),False,49,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8622/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Constitution (sexual orientation),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Employment (sexual orientation),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Goods & services (sexual orientation),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Other spheres of life (sexual orientation),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Equality body mandate (sexual orientation),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Equality action plan (sexual orientation),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Constitution (gender identity),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Employment (gender identity),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Goods & services (gender identity),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Other spheres of life (gender identity),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Equality body mandate (gender identity),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Equality action plan (gender identity),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Law (gender expression),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
2015,Belarus,Equality and non-discrimination ,0.0,Law and public policy (intersex),False,42,https://web.archive.org/web/20150926065117/https://www.rainbow-europe.org/#8623/0/0
